/usr/local/bin/python3.6 /home/spec/PycharmProjects/NN-Data-Classification/main_example.py
TRAIN | Epoch: 1 | Loss: 0.35096153846153844 | Accuracy: 0.6490384615384616
TRAIN | Epoch: 33 | Loss: 0.21153846153846154 | Accuracy: 0.7884615384615384
TRAIN | Epoch: 34 | Loss: 0.15865384615384615 | Accuracy: 0.8413461538461539
TRAIN | Epoch: 35 | Loss: 0.12980769230769232 | Accuracy: 0.8701923076923077
TRAIN | Epoch: 36 | Loss: 0.125 | Accuracy: 0.875
TRAIN | Epoch: 37 | Loss: 0.10096153846153846 | Accuracy: 0.8990384615384616
TRAIN | Epoch: 38 | Loss: 0.1201923076923077 | Accuracy: 0.8798076923076923
TRAIN | Epoch: 39 | Loss: 0.11057692307692307 | Accuracy: 0.8894230769230769
TRAIN | Epoch: 40 | Loss: 0.21153846153846154 | Accuracy: 0.7884615384615384
TRAIN | Epoch: 41 | Loss: 0.0673076923076923 | Accuracy: 0.9326923076923077
TRAIN | Epoch: 42 | Loss: 0.09615384615384616 | Accuracy: 0.9038461538461539
TRAIN | Epoch: 43 | Loss: 0.2548076923076923 | Accuracy: 0.7451923076923077
TRAIN | Epoch: 44 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 45 | Loss: 0.30288461538461536 | Accuracy: 0.6971153846153846
TRAIN | Epoch: 46 | Loss: 0.14903846153846154 | Accuracy: 0.8509615384615384
TRAIN | Epoch: 47 | Loss: 0.20673076923076922 | Accuracy: 0.7932692307692307
TRAIN | Epoch: 48 | Loss: 0.09615384615384616 | Accuracy: 0.9038461538461539
TRAIN | Epoch: 49 | Loss: 0.10576923076923077 | Accuracy: 0.8942307692307693
TRAIN | Epoch: 50 | Loss: 0.0673076923076923 | Accuracy: 0.9326923076923077
TRAIN | Epoch: 51 | Loss: 0.18269230769230768 | Accuracy: 0.8173076923076923
TRAIN | Epoch: 52 | Loss: 0.11538461538461539 | Accuracy: 0.8846153846153846
TRAIN | Epoch: 53 | Loss: 0.0625 | Accuracy: 0.9375
TRAIN | Epoch: 54 | Loss: 0.22115384615384615 | Accuracy: 0.7788461538461539
TRAIN | Epoch: 55 | Loss: 0.07692307692307693 | Accuracy: 0.9230769230769231
TRAIN | Epoch: 56 | Loss: 0.11057692307692307 | Accuracy: 0.8894230769230769
TRAIN | Epoch: 57 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 58 | Loss: 0.14903846153846154 | Accuracy: 0.8509615384615384
TRAIN | Epoch: 59 | Loss: 0.028846153846153848 | Accuracy: 0.9711538461538461
TRAIN | Epoch: 60 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 61 | Loss: 0.02403846153846154 | Accuracy: 0.9759615384615384
TRAIN | Epoch: 62 | Loss: 0.028846153846153848 | Accuracy: 0.9711538461538461
TRAIN | Epoch: 63 | Loss: 0.02403846153846154 | Accuracy: 0.9759615384615384
TRAIN | Epoch: 64 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 65 | Loss: 0.08173076923076923 | Accuracy: 0.9182692307692307
TRAIN | Epoch: 66 | Loss: 0.02403846153846154 | Accuracy: 0.9759615384615384
TRAIN | Epoch: 67 | Loss: 0.15865384615384615 | Accuracy: 0.8413461538461539
TRAIN | Epoch: 68 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 69 | Loss: 0.014423076923076924 | Accuracy: 0.9855769230769231
TRAIN | Epoch: 70 | Loss: 0.014423076923076924 | Accuracy: 0.9855769230769231
TRAIN | Epoch: 71 | Loss: 0.11057692307692307 | Accuracy: 0.8894230769230769
TRAIN | Epoch: 72 | Loss: 0.02403846153846154 | Accuracy: 0.9759615384615384
TRAIN | Epoch: 73 | Loss: 0.004807692307692308 | Accuracy: 0.9951923076923077
TRAIN | Epoch: 74 | Loss: 0.019230769230769232 | Accuracy: 0.9807692307692307
TRAIN | Epoch: 75 | Loss: 0.019230769230769232 | Accuracy: 0.9807692307692307
TRAIN | Epoch: 76 | Loss: 0.10576923076923077 | Accuracy: 0.8942307692307693
TRAIN | Epoch: 77 | Loss: 0.004807692307692308 | Accuracy: 0.9951923076923077
TRAIN | Epoch: 78 | Loss: 0.028846153846153848 | Accuracy: 0.9711538461538461
TRAIN | Epoch: 79 | Loss: 0.02403846153846154 | Accuracy: 0.9759615384615384
TRAIN | Epoch: 80 | Loss: 0.0 | Accuracy: 1.0
Train loss goal and train accuracy goal are reached
Time: 1.680225964
TRAIN RESULTS
Loss: 0.0
Accuracy (%): 100.0
