/usr/local/bin/python3.6 /home/spec/PycharmProjects/NN-Data-Classification/main_example.py
TRAIN | Epoch: 1 | Loss: 2.779403713624339 | Accuracy: 0.33795833333333336
TEST FOLD 1 | Epoch: 30 | Loss: 3.1229871527777777 | Accuracy: 0.242625
TRAIN | Epoch: 31 | Loss: 2.674772478505291 | Accuracy: 0.2906125
TEST FOLD 1 | Epoch: 31 | Loss: 2.6465259623015873 | Accuracy: 0.2892
TRAIN | Epoch: 32 | Loss: 2.448750122354497 | Accuracy: 0.2529125
TEST FOLD 1 | Epoch: 32 | Loss: 2.4681929464285712 | Accuracy: 0.253825
TRAIN | Epoch: 33 | Loss: 2.5837616269841277 | Accuracy: 0.28639583333333335
TEST FOLD 1 | Epoch: 33 | Loss: 2.5977248214285713 | Accuracy: 0.2879
TRAIN | Epoch: 34 | Loss: 2.6616956431878314 | Accuracy: 0.23806666666666668
TEST FOLD 1 | Epoch: 34 | Loss: 2.649871140873016 | Accuracy: 0.237425
TRAIN | Epoch: 35 | Loss: 2.7048476306216926 | Accuracy: 0.26814166666666667
TEST FOLD 1 | Epoch: 35 | Loss: 2.681083323412698 | Accuracy: 0.2665
TRAIN | Epoch: 36 | Loss: 2.5969253124999994 | Accuracy: 0.3394041666666667
TEST FOLD 1 | Epoch: 36 | Loss: 2.5516618353174603 | Accuracy: 0.342225
TRAIN | Epoch: 37 | Loss: 2.571141653439153 | Accuracy: 0.32453333333333334
TEST FOLD 1 | Epoch: 37 | Loss: 2.6003280357142855 | Accuracy: 0.325775
TRAIN | Epoch: 38 | Loss: 2.4278851653439153 | Accuracy: 0.3172583333333333
TEST FOLD 1 | Epoch: 38 | Loss: 2.476890545634921 | Accuracy: 0.31405
TRAIN | Epoch: 39 | Loss: 2.580670066137566 | Accuracy: 0.2758625
TEST FOLD 1 | Epoch: 39 | Loss: 2.6087404761904764 | Accuracy: 0.2792
TRAIN | Epoch: 40 | Loss: 2.1354948098544972 | Accuracy: 0.3496958333333333
TEST FOLD 1 | Epoch: 40 | Loss: 2.133487311507936 | Accuracy: 0.34985
TRAIN | Epoch: 41 | Loss: 2.4869338657407405 | Accuracy: 0.3069625
TEST FOLD 1 | Epoch: 41 | Loss: 2.4544087301587303 | Accuracy: 0.308825
TRAIN | Epoch: 42 | Loss: 2.599585535714286 | Accuracy: 0.2964875
TEST FOLD 1 | Epoch: 42 | Loss: 2.582853621031746 | Accuracy: 0.296525
TRAIN | Epoch: 43 | Loss: 2.652563201058201 | Accuracy: 0.3300375
TEST FOLD 1 | Epoch: 43 | Loss: 2.646026071428571 | Accuracy: 0.330875
TRAIN | Epoch: 44 | Loss: 2.6998931679894183 | Accuracy: 0.23304583333333334
TEST FOLD 1 | Epoch: 44 | Loss: 2.679924087301587 | Accuracy: 0.2343
TRAIN | Epoch: 45 | Loss: 2.542637367724868 | Accuracy: 0.3417875
TEST FOLD 1 | Epoch: 45 | Loss: 2.5360399603174604 | Accuracy: 0.34165
TRAIN | Epoch: 46 | Loss: 2.851310997023809 | Accuracy: 0.23709166666666667
TEST FOLD 1 | Epoch: 46 | Loss: 2.8890800297619053 | Accuracy: 0.2397
TRAIN | Epoch: 47 | Loss: 2.4565728257275135 | Accuracy: 0.2506083333333333
TEST FOLD 1 | Epoch: 47 | Loss: 2.4534336805555554 | Accuracy: 0.253125
TRAIN | Epoch: 48 | Loss: 2.894569358465609 | Accuracy: 0.23530416666666668
TEST FOLD 1 | Epoch: 48 | Loss: 2.9198511309523814 | Accuracy: 0.237475
TRAIN | Epoch: 49 | Loss: 2.934877084986772 | Accuracy: 0.2812208333333333
TEST FOLD 1 | Epoch: 49 | Loss: 2.948181369047619 | Accuracy: 0.28045
TRAIN | Epoch: 50 | Loss: 2.640620259589948 | Accuracy: 0.25774166666666665
TEST FOLD 1 | Epoch: 50 | Loss: 2.637948898809524 | Accuracy: 0.257175
TRAIN | Epoch: 51 | Loss: 2.6604898412698406 | Accuracy: 0.3439125
TEST FOLD 1 | Epoch: 51 | Loss: 2.6166666170634922 | Accuracy: 0.34375
TRAIN | Epoch: 52 | Loss: 3.0282640476190474 | Accuracy: 0.21412916666666668
TEST FOLD 1 | Epoch: 52 | Loss: 2.973577906746032 | Accuracy: 0.21455
TRAIN | Epoch: 53 | Loss: 3.028261334325397 | Accuracy: 0.3049125
TEST FOLD 1 | Epoch: 53 | Loss: 3.011990257936508 | Accuracy: 0.306225
TRAIN | Epoch: 54 | Loss: 2.8164588905423282 | Accuracy: 0.2932625
TEST FOLD 1 | Epoch: 54 | Loss: 2.8178738492063493 | Accuracy: 0.2977
TRAIN | Epoch: 55 | Loss: 2.310311514550264 | Accuracy: 0.3283333333333333
TEST FOLD 1 | Epoch: 55 | Loss: 2.305308888888889 | Accuracy: 0.32935
TRAIN | Epoch: 56 | Loss: 2.8638879447751324 | Accuracy: 0.2764583333333333
TEST FOLD 1 | Epoch: 56 | Loss: 2.8336260912698417 | Accuracy: 0.276
TRAIN | Epoch: 57 | Loss: 3.319524031084655 | Accuracy: 0.28804583333333333
TEST FOLD 1 | Epoch: 57 | Loss: 3.2703077876984126 | Accuracy: 0.288375
TRAIN | Epoch: 58 | Loss: 2.338418654100529 | Accuracy: 0.30575416666666666
TEST FOLD 1 | Epoch: 58 | Loss: 2.3168969345238097 | Accuracy: 0.307425
TRAIN | Epoch: 59 | Loss: 2.8099806200396826 | Accuracy: 0.3518541666666667
TEST FOLD 1 | Epoch: 59 | Loss: 2.8224033829365083 | Accuracy: 0.3524
TRAIN | Epoch: 60 | Loss: 2.9461014417989415 | Accuracy: 0.19957083333333334
TEST FOLD 1 | Epoch: 60 | Loss: 2.98665253968254 | Accuracy: 0.1983
TRAIN | Epoch: 61 | Loss: 2.7332795833333323 | Accuracy: 0.2795875
TEST FOLD 1 | Epoch: 61 | Loss: 2.663529583333333 | Accuracy: 0.280875
TRAIN | Epoch: 62 | Loss: 2.623262905092593 | Accuracy: 0.2677541666666667
TEST FOLD 1 | Epoch: 62 | Loss: 2.6065479365079365 | Accuracy: 0.269725
TRAIN | Epoch: 63 | Loss: 2.9800995486111113 | Accuracy: 0.25632083333333333
TEST FOLD 1 | Epoch: 63 | Loss: 2.9765542956349202 | Accuracy: 0.2583
TRAIN | Epoch: 64 | Loss: 2.8076872255291003 | Accuracy: 0.36006666666666665
TEST FOLD 1 | Epoch: 64 | Loss: 2.7820192559523806 | Accuracy: 0.361675
TRAIN | Epoch: 65 | Loss: 2.5152485780423284 | Accuracy: 0.256225
TEST FOLD 1 | Epoch: 65 | Loss: 2.47191185515873 | Accuracy: 0.257925
TRAIN | Epoch: 66 | Loss: 2.1878464318783073 | Accuracy: 0.28405
TEST FOLD 1 | Epoch: 66 | Loss: 2.1671237698412695 | Accuracy: 0.2859
TRAIN | Epoch: 67 | Loss: 2.7828964814814814 | Accuracy: 0.27905416666666666
TEST FOLD 1 | Epoch: 67 | Loss: 2.746685287698413 | Accuracy: 0.28095
TRAIN | Epoch: 68 | Loss: 2.9724760168650803 | Accuracy: 0.23928333333333332
TEST FOLD 1 | Epoch: 68 | Loss: 2.9651513392857143 | Accuracy: 0.239625
TRAIN | Epoch: 69 | Loss: 2.472269642857142 | Accuracy: 0.29175833333333334
TEST FOLD 1 | Epoch: 69 | Loss: 2.458490109126984 | Accuracy: 0.291175
TRAIN | Epoch: 70 | Loss: 2.592404265873016 | Accuracy: 0.2948208333333333
TEST FOLD 1 | Epoch: 70 | Loss: 2.5398370039682545 | Accuracy: 0.2952
TRAIN | Epoch: 71 | Loss: 2.4410958151455038 | Accuracy: 0.35965833333333336
TEST FOLD 1 | Epoch: 71 | Loss: 2.4311574900793653 | Accuracy: 0.361075
TRAIN | Epoch: 72 | Loss: 2.7171140476190474 | Accuracy: 0.4286041666666667
TEST FOLD 1 | Epoch: 72 | Loss: 2.718139305555556 | Accuracy: 0.4286
TRAIN | Epoch: 73 | Loss: 2.727522678571429 | Accuracy: 0.3320208333333333
TEST FOLD 1 | Epoch: 73 | Loss: 2.75658060515873 | Accuracy: 0.333425
TRAIN | Epoch: 74 | Loss: 2.4209634507275135 | Accuracy: 0.32571666666666665
TEST FOLD 1 | Epoch: 74 | Loss: 2.4052957242063493 | Accuracy: 0.326275
TRAIN | Epoch: 75 | Loss: 2.8441793287037034 | Accuracy: 0.29356666666666664
TEST FOLD 1 | Epoch: 75 | Loss: 2.825020892857143 | Accuracy: 0.293325
TRAIN | Epoch: 76 | Loss: 2.632361636904762 | Accuracy: 0.2707333333333333
TEST FOLD 1 | Epoch: 76 | Loss: 2.615329871031746 | Accuracy: 0.26985
TRAIN | Epoch: 77 | Loss: 2.924550616732804 | Accuracy: 0.32402916666666665
TEST FOLD 1 | Epoch: 77 | Loss: 2.9100494146825397 | Accuracy: 0.322775
TRAIN | Epoch: 78 | Loss: 2.502120320767195 | Accuracy: 0.2619125
TEST FOLD 1 | Epoch: 78 | Loss: 2.50435 | Accuracy: 0.258925
TRAIN | Epoch: 79 | Loss: 2.657514419642857 | Accuracy: 0.269525
TEST FOLD 1 | Epoch: 79 | Loss: 2.69229310515873 | Accuracy: 0.2697
TRAIN | Epoch: 80 | Loss: 2.254681468253968 | Accuracy: 0.2765416666666667
TEST FOLD 1 | Epoch: 80 | Loss: 2.2474165178571432 | Accuracy: 0.277025
TRAIN | Epoch: 81 | Loss: 2.4966850198412702 | Accuracy: 0.32363333333333333
TEST FOLD 1 | Epoch: 81 | Loss: 2.4793181547619048 | Accuracy: 0.322925
TRAIN | Epoch: 82 | Loss: 2.3762994130291006 | Accuracy: 0.2649208333333333
TEST FOLD 1 | Epoch: 82 | Loss: 2.3791987996031745 | Accuracy: 0.2654
TRAIN | Epoch: 83 | Loss: 3.147022323082011 | Accuracy: 0.3037666666666667
TEST FOLD 1 | Epoch: 83 | Loss: 3.137400922619048 | Accuracy: 0.300325
TRAIN | Epoch: 84 | Loss: 2.776973344907407 | Accuracy: 0.26815
TEST FOLD 1 | Epoch: 84 | Loss: 2.731086994047619 | Accuracy: 0.2712
TRAIN | Epoch: 85 | Loss: 2.428544451058201 | Accuracy: 0.37630416666666666
TEST FOLD 1 | Epoch: 85 | Loss: 2.4282541765873016 | Accuracy: 0.37755
TRAIN | Epoch: 86 | Loss: 2.308390120701058 | Accuracy: 0.3481875
TEST FOLD 1 | Epoch: 86 | Loss: 2.3324564384920636 | Accuracy: 0.347025
TRAIN | Epoch: 87 | Loss: 2.712982666997355 | Accuracy: 0.2483375
TEST FOLD 1 | Epoch: 87 | Loss: 2.717992380952381 | Accuracy: 0.247375
TRAIN | Epoch: 88 | Loss: 2.5051696891534396 | Accuracy: 0.3556875
TEST FOLD 1 | Epoch: 88 | Loss: 2.497755505952381 | Accuracy: 0.355
TRAIN | Epoch: 89 | Loss: 2.6364406018518523 | Accuracy: 0.29657916666666667
TEST FOLD 1 | Epoch: 89 | Loss: 2.602728650793651 | Accuracy: 0.295325
TRAIN | Epoch: 90 | Loss: 2.7420892278439157 | Accuracy: 0.23800833333333332
TEST FOLD 1 | Epoch: 90 | Loss: 2.7332131845238097 | Accuracy: 0.238975
TRAIN | Epoch: 91 | Loss: 2.909689659391534 | Accuracy: 0.3473875
TEST FOLD 1 | Epoch: 91 | Loss: 2.932854424603175 | Accuracy: 0.34835
TRAIN | Epoch: 92 | Loss: 2.3633006762566127 | Accuracy: 0.3657708333333333
TEST FOLD 1 | Epoch: 92 | Loss: 2.398913521825397 | Accuracy: 0.363225
TRAIN | Epoch: 93 | Loss: 2.748513189484127 | Accuracy: 0.25330416666666666
TEST FOLD 1 | Epoch: 93 | Loss: 2.729993869047619 | Accuracy: 0.250375
TRAIN | Epoch: 94 | Loss: 2.7882974718915343 | Accuracy: 0.34026666666666666
TEST FOLD 1 | Epoch: 94 | Loss: 2.789360823412698 | Accuracy: 0.339075
TRAIN | Epoch: 95 | Loss: 2.89215458994709 | Accuracy: 0.25667083333333335
TEST FOLD 1 | Epoch: 95 | Loss: 2.8480316369047616 | Accuracy: 0.25655
TRAIN | Epoch: 96 | Loss: 2.688813315145503 | Accuracy: 0.33407916666666665
TEST FOLD 1 | Epoch: 96 | Loss: 2.66839939484127 | Accuracy: 0.33315
TRAIN | Epoch: 97 | Loss: 2.474187771164021 | Accuracy: 0.2620166666666667
TEST FOLD 1 | Epoch: 97 | Loss: 2.4472292162698417 | Accuracy: 0.263875
TRAIN | Epoch: 98 | Loss: 2.6129765410052914 | Accuracy: 0.31154583333333336
TEST FOLD 1 | Epoch: 98 | Loss: 2.618741071428572 | Accuracy: 0.31155
TRAIN | Epoch: 99 | Loss: 3.262786362433863 | Accuracy: 0.26774583333333335
TEST FOLD 1 | Epoch: 99 | Loss: 3.2525232142857146 | Accuracy: 0.2657
TRAIN | Epoch: 100 | Loss: 2.220066059854497 | Accuracy: 0.33589583333333334
TEST FOLD 1 | Epoch: 100 | Loss: 2.224313134920635 | Accuracy: 0.335975
Time: 10038.003903592999 seconds
TRAIN RESULTS
Loss: 2.2200660598544975
Accuracy (%): 33.58958333333333
TEST RESULTS
Loss: 2.224313134920635
Accuracy (%): 33.5975
