/usr/local/bin/python3.6 /home/spec/PycharmProjects/NN-Data-Classification/main_example.py
TRAIN | Epoch: 1 | Loss: 0.46114603174603175 | Accuracy: 0.9147666666666666
TEST FOLD 1 | Epoch: 42 | Loss: 0.501919126984127 | Accuracy: 0.9272
TRAIN | Epoch: 43 | Loss: 0.3911904563492064 | Accuracy: 0.9357
TEST FOLD 1 | Epoch: 43 | Loss: 0.44239571428571434 | Accuracy: 0.9279
TRAIN | Epoch: 44 | Loss: 0.35355795634920634 | Accuracy: 0.9356
TEST FOLD 1 | Epoch: 44 | Loss: 0.39472813492063497 | Accuracy: 0.9289
TRAIN | Epoch: 45 | Loss: 0.42214546296296296 | Accuracy: 0.9353
TEST FOLD 1 | Epoch: 45 | Loss: 0.4936254365079365 | Accuracy: 0.9285
TRAIN | Epoch: 46 | Loss: 0.3819715013227513 | Accuracy: 0.9355333333333333
TEST FOLD 1 | Epoch: 46 | Loss: 0.39953833333333333 | Accuracy: 0.9284
TRAIN | Epoch: 47 | Loss: 0.40498541005291 | Accuracy: 0.9351333333333334
TEST FOLD 1 | Epoch: 47 | Loss: 0.43056654761904756 | Accuracy: 0.928
TRAIN | Epoch: 48 | Loss: 0.41052848544973547 | Accuracy: 0.9333
TEST FOLD 1 | Epoch: 48 | Loss: 0.4681399206349207 | Accuracy: 0.9258
TRAIN | Epoch: 49 | Loss: 0.3725415343915345 | Accuracy: 0.9344166666666667
TEST FOLD 1 | Epoch: 49 | Loss: 0.39464674603174604 | Accuracy: 0.9281
TRAIN | Epoch: 50 | Loss: 0.36591238095238093 | Accuracy: 0.93575
TEST FOLD 1 | Epoch: 50 | Loss: 0.3772121428571429 | Accuracy: 0.9285
TRAIN | Epoch: 51 | Loss: 0.3833107738095237 | Accuracy: 0.9365333333333333
TEST FOLD 1 | Epoch: 51 | Loss: 0.3890782142857143 | Accuracy: 0.9316
TRAIN | Epoch: 52 | Loss: 0.3962043518518518 | Accuracy: 0.9356
TEST FOLD 1 | Epoch: 52 | Loss: 0.4448988492063492 | Accuracy: 0.9288
TRAIN | Epoch: 53 | Loss: 0.3783735317460317 | Accuracy: 0.9363833333333333
TEST FOLD 1 | Epoch: 53 | Loss: 0.4015377380952381 | Accuracy: 0.9296
TRAIN | Epoch: 54 | Loss: 0.3590463293650794 | Accuracy: 0.9328
TEST FOLD 1 | Epoch: 54 | Loss: 0.38264253968253964 | Accuracy: 0.9256
TRAIN | Epoch: 55 | Loss: 0.353068287037037 | Accuracy: 0.9352666666666667
TEST FOLD 1 | Epoch: 55 | Loss: 0.38454650793650796 | Accuracy: 0.9271
TRAIN | Epoch: 56 | Loss: 0.4173829563492063 | Accuracy: 0.9328
TEST FOLD 1 | Epoch: 56 | Loss: 0.48732607142857143 | Accuracy: 0.9256
TRAIN | Epoch: 57 | Loss: 0.413547447089947 | Accuracy: 0.9357333333333333
TEST FOLD 1 | Epoch: 57 | Loss: 0.5075527777777779 | Accuracy: 0.9262
TRAIN | Epoch: 58 | Loss: 0.4106052182539683 | Accuracy: 0.9338
TEST FOLD 1 | Epoch: 58 | Loss: 0.4550810714285714 | Accuracy: 0.9268
TRAIN | Epoch: 59 | Loss: 0.3867535052910052 | Accuracy: 0.93345
TEST FOLD 1 | Epoch: 59 | Loss: 0.43432142857142864 | Accuracy: 0.9268
TRAIN | Epoch: 60 | Loss: 0.4286333399470899 | Accuracy: 0.93485
TEST FOLD 1 | Epoch: 60 | Loss: 0.4529961111111111 | Accuracy: 0.9285
TRAIN | Epoch: 61 | Loss: 0.3892491666666666 | Accuracy: 0.9334833333333333
TEST FOLD 1 | Epoch: 61 | Loss: 0.43336543650793646 | Accuracy: 0.923
TRAIN | Epoch: 62 | Loss: 0.4003327447089947 | Accuracy: 0.9364
TEST FOLD 1 | Epoch: 62 | Loss: 0.46419452380952386 | Accuracy: 0.928
TRAIN | Epoch: 63 | Loss: 0.3694388227513227 | Accuracy: 0.9344333333333333
TEST FOLD 1 | Epoch: 63 | Loss: 0.396372380952381 | Accuracy: 0.9279
TRAIN | Epoch: 64 | Loss: 0.35359964947089945 | Accuracy: 0.93575
TEST FOLD 1 | Epoch: 64 | Loss: 0.37824960317460316 | Accuracy: 0.9282
TRAIN | Epoch: 65 | Loss: 0.4034286243386243 | Accuracy: 0.9358833333333333
TEST FOLD 1 | Epoch: 65 | Loss: 0.46556595238095233 | Accuracy: 0.9286
TRAIN | Epoch: 66 | Loss: 0.3878058465608466 | Accuracy: 0.93425
TEST FOLD 1 | Epoch: 66 | Loss: 0.43565253968253964 | Accuracy: 0.9269
TRAIN | Epoch: 67 | Loss: 0.3817385846560847 | Accuracy: 0.9357166666666666
TEST FOLD 1 | Epoch: 67 | Loss: 0.4101772222222222 | Accuracy: 0.9285
TRAIN | Epoch: 68 | Loss: 0.3747204365079365 | Accuracy: 0.9351166666666667
TEST FOLD 1 | Epoch: 68 | Loss: 0.4500853571428572 | Accuracy: 0.9256
TRAIN | Epoch: 69 | Loss: 0.36936492063492066 | Accuracy: 0.93325
TEST FOLD 1 | Epoch: 69 | Loss: 0.3804986507936508 | Accuracy: 0.9248
TRAIN | Epoch: 70 | Loss: 0.3993613293650794 | Accuracy: 0.9345666666666667
TEST FOLD 1 | Epoch: 70 | Loss: 0.44308892857142856 | Accuracy: 0.9261
TRAIN | Epoch: 71 | Loss: 0.3911322288359788 | Accuracy: 0.9349
TEST FOLD 1 | Epoch: 71 | Loss: 0.45656218253968256 | Accuracy: 0.9267
TRAIN | Epoch: 72 | Loss: 0.4078897354497354 | Accuracy: 0.9355833333333333
TEST FOLD 1 | Epoch: 72 | Loss: 0.4786410317460317 | Accuracy: 0.9271
TRAIN | Epoch: 73 | Loss: 0.35663955687830695 | Accuracy: 0.9350666666666667
TEST FOLD 1 | Epoch: 73 | Loss: 0.3885 | Accuracy: 0.9293
TRAIN | Epoch: 74 | Loss: 0.37175498677248675 | Accuracy: 0.9357666666666666
TEST FOLD 1 | Epoch: 74 | Loss: 0.41762857142857135 | Accuracy: 0.9264
TRAIN | Epoch: 75 | Loss: 0.40536848544973547 | Accuracy: 0.9360666666666667
TEST FOLD 1 | Epoch: 75 | Loss: 0.46476345238095235 | Accuracy: 0.9282
TRAIN | Epoch: 76 | Loss: 0.37691853174603174 | Accuracy: 0.9359
TEST FOLD 1 | Epoch: 76 | Loss: 0.4206089285714285 | Accuracy: 0.9277
TRAIN | Epoch: 77 | Loss: 0.3820560648148148 | Accuracy: 0.9367333333333333
TEST FOLD 1 | Epoch: 77 | Loss: 0.44203277777777783 | Accuracy: 0.93
TRAIN | Epoch: 78 | Loss: 0.3849683531746032 | Accuracy: 0.9355833333333333
TEST FOLD 1 | Epoch: 78 | Loss: 0.43245317460317456 | Accuracy: 0.9265
TRAIN | Epoch: 79 | Loss: 0.3710316666666667 | Accuracy: 0.93615
TEST FOLD 1 | Epoch: 79 | Loss: 0.4066402777777777 | Accuracy: 0.9286
TRAIN | Epoch: 80 | Loss: 0.37547019179894175 | Accuracy: 0.93575
TEST FOLD 1 | Epoch: 80 | Loss: 0.42491329365079367 | Accuracy: 0.9274
TRAIN | Epoch: 81 | Loss: 0.3784928835978836 | Accuracy: 0.9364333333333333
TEST FOLD 1 | Epoch: 81 | Loss: 0.4447888492063492 | Accuracy: 0.9281
TRAIN | Epoch: 82 | Loss: 0.39836743386243384 | Accuracy: 0.9372166666666667
TEST FOLD 1 | Epoch: 82 | Loss: 0.47583341269841267 | Accuracy: 0.9292
TRAIN | Epoch: 83 | Loss: 0.42975970899470906 | Accuracy: 0.9352666666666667
TEST FOLD 1 | Epoch: 83 | Loss: 0.5219794444444443 | Accuracy: 0.9264
TRAIN | Epoch: 84 | Loss: 0.42385148148148144 | Accuracy: 0.9351666666666667
TEST FOLD 1 | Epoch: 84 | Loss: 0.48886146825396826 | Accuracy: 0.9258
TRAIN | Epoch: 85 | Loss: 0.3791132605820106 | Accuracy: 0.9361666666666667
TEST FOLD 1 | Epoch: 85 | Loss: 0.4087211111111111 | Accuracy: 0.928
TRAIN | Epoch: 86 | Loss: 0.3929489682539682 | Accuracy: 0.9362833333333334
TEST FOLD 1 | Epoch: 86 | Loss: 0.4477670634920635 | Accuracy: 0.926
TRAIN | Epoch: 87 | Loss: 0.380247791005291 | Accuracy: 0.9356
TEST FOLD 1 | Epoch: 87 | Loss: 0.4011444444444444 | Accuracy: 0.9268
TRAIN | Epoch: 88 | Loss: 0.38096141534391537 | Accuracy: 0.9354333333333333
TEST FOLD 1 | Epoch: 88 | Loss: 0.42066698412698417 | Accuracy: 0.9267
TRAIN | Epoch: 89 | Loss: 0.39920849206349207 | Accuracy: 0.9336333333333333
TEST FOLD 1 | Epoch: 89 | Loss: 0.4294210714285715 | Accuracy: 0.9254
TRAIN | Epoch: 90 | Loss: 0.3846978306878307 | Accuracy: 0.9333166666666667
TEST FOLD 1 | Epoch: 90 | Loss: 0.45262007936507936 | Accuracy: 0.9246
TRAIN | Epoch: 91 | Loss: 0.39147533068783075 | Accuracy: 0.9342666666666667
TEST FOLD 1 | Epoch: 91 | Loss: 0.43262496031746034 | Accuracy: 0.927
TRAIN | Epoch: 92 | Loss: 0.353569675925926 | Accuracy: 0.9367833333333333
TEST FOLD 1 | Epoch: 92 | Loss: 0.3769311904761905 | Accuracy: 0.9295
TRAIN | Epoch: 93 | Loss: 0.36950976851851847 | Accuracy: 0.93645
TEST FOLD 1 | Epoch: 93 | Loss: 0.4103853571428572 | Accuracy: 0.9287
TRAIN | Epoch: 94 | Loss: 0.3624612632275132 | Accuracy: 0.93665
TEST FOLD 1 | Epoch: 94 | Loss: 0.4080381349206349 | Accuracy: 0.9288
TRAIN | Epoch: 95 | Loss: 0.3692016865079365 | Accuracy: 0.9364666666666667
TEST FOLD 1 | Epoch: 95 | Loss: 0.4274192857142857 | Accuracy: 0.9268
TRAIN | Epoch: 96 | Loss: 0.395771369047619 | Accuracy: 0.9364666666666667
TEST FOLD 1 | Epoch: 96 | Loss: 0.4439628968253968 | Accuracy: 0.9289
TRAIN | Epoch: 97 | Loss: 0.4238836574074074 | Accuracy: 0.93475
TEST FOLD 1 | Epoch: 97 | Loss: 0.4883236507936508 | Accuracy: 0.9253
TRAIN | Epoch: 98 | Loss: 0.37052166005291 | Accuracy: 0.9370833333333334
TEST FOLD 1 | Epoch: 98 | Loss: 0.42676039682539685 | Accuracy: 0.9301
TRAIN | Epoch: 99 | Loss: 0.37759879629629634 | Accuracy: 0.93565
TEST FOLD 1 | Epoch: 99 | Loss: 0.42117952380952384 | Accuracy: 0.9252
TRAIN | Epoch: 100 | Loss: 0.37697400793650787 | Accuracy: 0.9368166666666666
TEST FOLD 1 | Epoch: 100 | Loss: 0.41265884920634927 | Accuracy: 0.9278
Time: 446.066800613 seconds
TRAIN RESULTS
Loss: 0.37052166005291
Accuracy (%): 93.70833333333333
TEST RESULTS
Loss: 0.42676039682539685
Accuracy (%): 93.01
