/usr/local/bin/python3.6 /home/spec/PycharmProjects/NN-Data-Classification/main_example.py
TRAIN | Epoch: 1 | Loss: 38.627050000456805 | Accuracy: 0.03620567375886525
TRAIN | Epoch: 61 | Loss: 31.308116988688216 | Accuracy: 0.027464539007092198
TEST FOLD 1 | Epoch: 61 | Loss: 31.810894763415458 | Accuracy: 0.027606382978723403
TRAIN | Epoch: 62 | Loss: 33.33168318012203 | Accuracy: 0.032189716312056735
TEST FOLD 1 | Epoch: 62 | Loss: 33.64370693574958 | Accuracy: 0.03095744680851064
TRAIN | Epoch: 63 | Loss: 32.94427786720328 | Accuracy: 0.02800531914893617
TEST FOLD 1 | Epoch: 63 | Loss: 33.165267202307014 | Accuracy: 0.027606382978723403
TRAIN | Epoch: 64 | Loss: 33.06415236022711 | Accuracy: 0.01502659574468085
TEST FOLD 1 | Epoch: 64 | Loss: 32.91787117277637 | Accuracy: 0.017393617021276595
TRAIN | Epoch: 65 | Loss: 30.87118479723838 | Accuracy: 0.02430851063829787
TEST FOLD 1 | Epoch: 65 | Loss: 31.158572844632523 | Accuracy: 0.025372340425531915
TRAIN | Epoch: 66 | Loss: 30.003875257443482 | Accuracy: 0.02872340425531915
TEST FOLD 1 | Epoch: 66 | Loss: 30.59035937527775 | Accuracy: 0.029095744680851063
TRAIN | Epoch: 67 | Loss: 30.262743273349585 | Accuracy: 0.02273936170212766
TEST FOLD 1 | Epoch: 67 | Loss: 30.990061529355007 | Accuracy: 0.022659574468085107
TRAIN | Epoch: 68 | Loss: 36.30795203240348 | Accuracy: 0.013315602836879433
TEST FOLD 1 | Epoch: 68 | Loss: 36.709113747888686 | Accuracy: 0.014042553191489362
TRAIN | Epoch: 69 | Loss: 35.610396880053194 | Accuracy: 0.0450709219858156
TEST FOLD 1 | Epoch: 69 | Loss: 36.11025930687505 | Accuracy: 0.042340425531914895
TRAIN | Epoch: 70 | Loss: 35.68862355164861 | Accuracy: 0.018049645390070923
TEST FOLD 1 | Epoch: 70 | Loss: 35.61306277964481 | Accuracy: 0.019893617021276597
TRAIN | Epoch: 71 | Loss: 31.728691459128886 | Accuracy: 0.019636524822695036
TEST FOLD 1 | Epoch: 71 | Loss: 31.677406352397984 | Accuracy: 0.019840425531914892
TRAIN | Epoch: 72 | Loss: 34.88908598936829 | Accuracy: 0.019680851063829788
TEST FOLD 1 | Epoch: 72 | Loss: 35.73301067513411 | Accuracy: 0.02
TRAIN | Epoch: 73 | Loss: 33.02029654786735 | Accuracy: 0.01677304964539007
TEST FOLD 1 | Epoch: 73 | Loss: 33.56127030210983 | Accuracy: 0.017340425531914894
TRAIN | Epoch: 74 | Loss: 32.25045584246129 | Accuracy: 0.01570035460992908
TEST FOLD 1 | Epoch: 74 | Loss: 32.552565001066235 | Accuracy: 0.01776595744680851
TRAIN | Epoch: 75 | Loss: 33.50745756573902 | Accuracy: 0.015620567375886525
TEST FOLD 1 | Epoch: 75 | Loss: 33.7166624716975 | Accuracy: 0.016329787234042555
TRAIN | Epoch: 76 | Loss: 33.77737169231737 | Accuracy: 0.022154255319148938
TEST FOLD 1 | Epoch: 76 | Loss: 33.98430554898359 | Accuracy: 0.021648936170212765
TRAIN | Epoch: 77 | Loss: 33.141059013469444 | Accuracy: 0.03134751773049645
TEST FOLD 1 | Epoch: 77 | Loss: 33.72270811044344 | Accuracy: 0.03281914893617021
TRAIN | Epoch: 78 | Loss: 34.588970198527754 | Accuracy: 0.022083333333333333
TEST FOLD 1 | Epoch: 78 | Loss: 35.281302406417836 | Accuracy: 0.02271276595744681
TRAIN | Epoch: 79 | Loss: 32.9928475987029 | Accuracy: 0.04082446808510638
TEST FOLD 1 | Epoch: 79 | Loss: 33.73696777543336 | Accuracy: 0.04058510638297872
TRAIN | Epoch: 80 | Loss: 28.710740355702494 | Accuracy: 0.02172872340425532
TEST FOLD 1 | Epoch: 80 | Loss: 29.449816021290633 | Accuracy: 0.021648936170212765
TRAIN | Epoch: 81 | Loss: 35.36430677063384 | Accuracy: 0.018368794326241136
TEST FOLD 1 | Epoch: 81 | Loss: 35.228158095188526 | Accuracy: 0.019414893617021277
TRAIN | Epoch: 82 | Loss: 34.05022364524175 | Accuracy: 0.023014184397163122
TEST FOLD 1 | Epoch: 82 | Loss: 34.44546396735845 | Accuracy: 0.02021276595744681
TRAIN | Epoch: 83 | Loss: 33.786247051505775 | Accuracy: 0.030868794326241136
TEST FOLD 1 | Epoch: 83 | Loss: 34.087233373646434 | Accuracy: 0.0300531914893617
TRAIN | Epoch: 84 | Loss: 34.46864006745395 | Accuracy: 0.02270390070921986
TEST FOLD 1 | Epoch: 84 | Loss: 34.4663259794314 | Accuracy: 0.023351063829787234
TRAIN | Epoch: 85 | Loss: 32.866197715706164 | Accuracy: 0.01702127659574468
TEST FOLD 1 | Epoch: 85 | Loss: 32.5391902958417 | Accuracy: 0.016170212765957447
TRAIN | Epoch: 86 | Loss: 32.961375173496144 | Accuracy: 0.021950354609929078
TEST FOLD 1 | Epoch: 86 | Loss: 33.00253571569448 | Accuracy: 0.02398936170212766
TRAIN | Epoch: 87 | Loss: 32.51636518747749 | Accuracy: 0.024574468085106382
TEST FOLD 1 | Epoch: 87 | Loss: 32.731501702045136 | Accuracy: 0.025585106382978725
TRAIN | Epoch: 88 | Loss: 32.02663463527956 | Accuracy: 0.014929078014184397
TEST FOLD 1 | Epoch: 88 | Loss: 32.102182439036284 | Accuracy: 0.013138297872340426
TRAIN | Epoch: 89 | Loss: 33.269550159274125 | Accuracy: 0.022952127659574467
TEST FOLD 1 | Epoch: 89 | Loss: 33.27660532675009 | Accuracy: 0.023723404255319148
TRAIN | Epoch: 90 | Loss: 31.3769097943483 | Accuracy: 0.025079787234042552
TEST FOLD 1 | Epoch: 90 | Loss: 31.765262888380466 | Accuracy: 0.02526595744680851
TRAIN | Epoch: 91 | Loss: 36.338833971191335 | Accuracy: 0.022730496453900708
TEST FOLD 1 | Epoch: 91 | Loss: 36.7384712613407 | Accuracy: 0.024095744680851065
TRAIN | Epoch: 92 | Loss: 34.20088334759074 | Accuracy: 0.01900709219858156
TEST FOLD 1 | Epoch: 92 | Loss: 34.71519343369537 | Accuracy: 0.019414893617021277
TRAIN | Epoch: 93 | Loss: 31.72139656742867 | Accuracy: 0.011347517730496455
TEST FOLD 1 | Epoch: 93 | Loss: 31.905315454508447 | Accuracy: 0.01148936170212766
TRAIN | Epoch: 94 | Loss: 34.48007240914335 | Accuracy: 0.028085106382978724
TEST FOLD 1 | Epoch: 94 | Loss: 34.15005701831338 | Accuracy: 0.02728723404255319
TRAIN | Epoch: 95 | Loss: 35.21887207903663 | Accuracy: 0.026125886524822697
TEST FOLD 1 | Epoch: 95 | Loss: 35.06504738721996 | Accuracy: 0.026382978723404255
TRAIN | Epoch: 96 | Loss: 33.58764899401771 | Accuracy: 0.025576241134751772
TEST FOLD 1 | Epoch: 96 | Loss: 33.88937736787752 | Accuracy: 0.0275531914893617
TRAIN | Epoch: 97 | Loss: 29.920034563585205 | Accuracy: 0.01745567375886525
TEST FOLD 1 | Epoch: 97 | Loss: 29.747407488520814 | Accuracy: 0.018404255319148938
TRAIN | Epoch: 98 | Loss: 31.817435451612393 | Accuracy: 0.027118794326241136
TEST FOLD 1 | Epoch: 98 | Loss: 31.992992674043734 | Accuracy: 0.02627659574468085
TRAIN | Epoch: 99 | Loss: 34.89946421494346 | Accuracy: 0.021365248226950354
TEST FOLD 1 | Epoch: 99 | Loss: 35.19219387078009 | Accuracy: 0.022287234042553193
TRAIN | Epoch: 100 | Loss: 31.057435815145666 | Accuracy: 0.010097517730496454
TEST FOLD 1 | Epoch: 100 | Loss: 31.126583859688502 | Accuracy: 0.011542553191489361
Time: 4943.407624306 seconds
TRAIN RESULTS
Loss: 31.057435815145666
Accuracy (%): 1.0097517730496455
TEST RESULTS
Loss: 31.126583859688505
Accuracy (%): 1.1542553191489362
