/usr/local/bin/python3.6 /home/spec/PycharmProjects/NN-Data-Classification/main_example.py
TRAIN | Epoch: 1 | Loss: 2.028479437830688 | Accuracy: 0.19843333333333332
TEST FOLD 1 | Epoch: 25 | Loss: 2.1020160714285714 | Accuracy: 0.302
TRAIN | Epoch: 26 | Loss: 2.116730238095238 | Accuracy: 0.2923
TEST FOLD 1 | Epoch: 26 | Loss: 2.0948886111111107 | Accuracy: 0.2987
TRAIN | Epoch: 27 | Loss: 1.951555945767196 | Accuracy: 0.2254
TEST FOLD 1 | Epoch: 27 | Loss: 1.97262003968254 | Accuracy: 0.2281
TRAIN | Epoch: 28 | Loss: 2.5070170304232806 | Accuracy: 0.23583333333333334
TEST FOLD 1 | Epoch: 28 | Loss: 2.5570578571428575 | Accuracy: 0.2455
TRAIN | Epoch: 29 | Loss: 1.928406058201058 | Accuracy: 0.24456666666666665
TEST FOLD 1 | Epoch: 29 | Loss: 2.015403134920635 | Accuracy: 0.2453
TRAIN | Epoch: 30 | Loss: 1.8772965542328042 | Accuracy: 0.22313333333333332
TEST FOLD 1 | Epoch: 30 | Loss: 1.9107889285714286 | Accuracy: 0.2264
TRAIN | Epoch: 31 | Loss: 1.8563750198412698 | Accuracy: 0.20958333333333334
TEST FOLD 1 | Epoch: 31 | Loss: 1.910229761904762 | Accuracy: 0.2136
TRAIN | Epoch: 32 | Loss: 1.8253988095238094 | Accuracy: 0.24108333333333334
TEST FOLD 1 | Epoch: 32 | Loss: 1.8638091666666667 | Accuracy: 0.2429
TRAIN | Epoch: 33 | Loss: 1.7518701256613758 | Accuracy: 0.33886666666666665
TEST FOLD 1 | Epoch: 33 | Loss: 1.8025571428571427 | Accuracy: 0.3343
TRAIN | Epoch: 34 | Loss: 1.8099888690476191 | Accuracy: 0.2613666666666667
TEST FOLD 1 | Epoch: 34 | Loss: 1.796768888888889 | Accuracy: 0.2518
TRAIN | Epoch: 35 | Loss: 1.9893279894179892 | Accuracy: 0.26558333333333334
TEST FOLD 1 | Epoch: 35 | Loss: 1.971621507936508 | Accuracy: 0.2672
TRAIN | Epoch: 36 | Loss: 2.203256917989418 | Accuracy: 0.2607
TEST FOLD 1 | Epoch: 36 | Loss: 2.207264682539683 | Accuracy: 0.269
TRAIN | Epoch: 37 | Loss: 2.0238640806878307 | Accuracy: 0.2021
TEST FOLD 1 | Epoch: 37 | Loss: 2.0588736111111112 | Accuracy: 0.2056
TRAIN | Epoch: 38 | Loss: 2.186873842592593 | Accuracy: 0.2917166666666667
TEST FOLD 1 | Epoch: 38 | Loss: 2.251660198412698 | Accuracy: 0.2926
TRAIN | Epoch: 39 | Loss: 2.258266904761905 | Accuracy: 0.3327333333333333
TEST FOLD 1 | Epoch: 39 | Loss: 2.3347221428571427 | Accuracy: 0.3325
TRAIN | Epoch: 40 | Loss: 1.972718002645503 | Accuracy: 0.25635
TEST FOLD 1 | Epoch: 40 | Loss: 1.9491880555555556 | Accuracy: 0.2565
TRAIN | Epoch: 41 | Loss: 1.5966376256613757 | Accuracy: 0.27873333333333333
TEST FOLD 1 | Epoch: 41 | Loss: 1.706560992063492 | Accuracy: 0.2771
TRAIN | Epoch: 42 | Loss: 1.666271130952381 | Accuracy: 0.3212
TEST FOLD 1 | Epoch: 42 | Loss: 1.6405137698412697 | Accuracy: 0.3246
TRAIN | Epoch: 43 | Loss: 1.8448423611111109 | Accuracy: 0.3038666666666667
TEST FOLD 1 | Epoch: 43 | Loss: 1.8974167063492062 | Accuracy: 0.3029
TRAIN | Epoch: 44 | Loss: 2.0917849272486775 | Accuracy: 0.3013166666666667
TEST FOLD 1 | Epoch: 44 | Loss: 2.118084007936508 | Accuracy: 0.3007
TRAIN | Epoch: 45 | Loss: 2.30747792989418 | Accuracy: 0.31758333333333333
TEST FOLD 1 | Epoch: 45 | Loss: 2.3231369444444447 | Accuracy: 0.3127
TRAIN | Epoch: 46 | Loss: 2.280424828042328 | Accuracy: 0.23813333333333334
TEST FOLD 1 | Epoch: 46 | Loss: 2.2520108333333333 | Accuracy: 0.2391
TRAIN | Epoch: 47 | Loss: 1.6572695304232803 | Accuracy: 0.25471666666666665
TEST FOLD 1 | Epoch: 47 | Loss: 1.7115237301587303 | Accuracy: 0.2544
TRAIN | Epoch: 48 | Loss: 1.7128762764550265 | Accuracy: 0.32006666666666667
TEST FOLD 1 | Epoch: 48 | Loss: 1.6896420634920637 | Accuracy: 0.32
TRAIN | Epoch: 49 | Loss: 1.4920564087301587 | Accuracy: 0.2997166666666667
TEST FOLD 1 | Epoch: 49 | Loss: 1.5801202777777776 | Accuracy: 0.3006
TRAIN | Epoch: 50 | Loss: 1.5835231547619046 | Accuracy: 0.2967166666666667
TEST FOLD 1 | Epoch: 50 | Loss: 1.6826796031746032 | Accuracy: 0.2897
TRAIN | Epoch: 51 | Loss: 2.628843968253969 | Accuracy: 0.25611666666666666
TEST FOLD 1 | Epoch: 51 | Loss: 2.6379191269841273 | Accuracy: 0.2584
TRAIN | Epoch: 52 | Loss: 1.9609050661375662 | Accuracy: 0.31548333333333334
TEST FOLD 1 | Epoch: 52 | Loss: 1.9037243650793652 | Accuracy: 0.3148
TRAIN | Epoch: 53 | Loss: 2.226074927248677 | Accuracy: 0.2542333333333333
TEST FOLD 1 | Epoch: 53 | Loss: 2.3227431349206347 | Accuracy: 0.2548
TRAIN | Epoch: 54 | Loss: 1.9016577645502646 | Accuracy: 0.3076833333333333
TEST FOLD 1 | Epoch: 54 | Loss: 1.9104021428571427 | Accuracy: 0.3067
TRAIN | Epoch: 55 | Loss: 1.767162724867725 | Accuracy: 0.24748333333333333
TEST FOLD 1 | Epoch: 55 | Loss: 1.7462027777777778 | Accuracy: 0.2409
TRAIN | Epoch: 56 | Loss: 2.0856411706349207 | Accuracy: 0.16673333333333334
TEST FOLD 1 | Epoch: 56 | Loss: 2.087514920634921 | Accuracy: 0.1674
TRAIN | Epoch: 57 | Loss: 2.3986449206349203 | Accuracy: 0.22601666666666667
TEST FOLD 1 | Epoch: 57 | Loss: 2.4532821031746033 | Accuracy: 0.2264
TRAIN | Epoch: 58 | Loss: 1.7587803902116406 | Accuracy: 0.2942666666666667
TEST FOLD 1 | Epoch: 58 | Loss: 1.8054627777777779 | Accuracy: 0.299
TRAIN | Epoch: 59 | Loss: 1.6156873677248678 | Accuracy: 0.2595
TEST FOLD 1 | Epoch: 59 | Loss: 1.6424294841269842 | Accuracy: 0.2668
TRAIN | Epoch: 60 | Loss: 1.4901473875661375 | Accuracy: 0.36891666666666667
TEST FOLD 1 | Epoch: 60 | Loss: 1.4727967063492062 | Accuracy: 0.3762
TRAIN | Epoch: 61 | Loss: 1.8568362500000002 | Accuracy: 0.36716666666666664
TEST FOLD 1 | Epoch: 61 | Loss: 1.8411248412698413 | Accuracy: 0.3664
TRAIN | Epoch: 62 | Loss: 2.0180483465608465 | Accuracy: 0.21178333333333332
TEST FOLD 1 | Epoch: 62 | Loss: 2.022999642857143 | Accuracy: 0.2126
TRAIN | Epoch: 63 | Loss: 2.067014292328042 | Accuracy: 0.33066666666666666
TEST FOLD 1 | Epoch: 63 | Loss: 2.101522301587302 | Accuracy: 0.3309
TRAIN | Epoch: 64 | Loss: 2.0084347156084656 | Accuracy: 0.27841666666666665
TEST FOLD 1 | Epoch: 64 | Loss: 2.095742738095238 | Accuracy: 0.2798
TRAIN | Epoch: 65 | Loss: 1.8926424603174605 | Accuracy: 0.2517333333333333
TEST FOLD 1 | Epoch: 65 | Loss: 1.8595190079365078 | Accuracy: 0.2554
TRAIN | Epoch: 66 | Loss: 1.8444887433862436 | Accuracy: 0.23538333333333333
TEST FOLD 1 | Epoch: 66 | Loss: 1.8716845238095237 | Accuracy: 0.2336
TRAIN | Epoch: 67 | Loss: 2.2013466335978835 | Accuracy: 0.18888333333333332
TEST FOLD 1 | Epoch: 67 | Loss: 2.290103888888889 | Accuracy: 0.1846
TRAIN | Epoch: 68 | Loss: 1.9475867460317462 | Accuracy: 0.3012166666666667
TEST FOLD 1 | Epoch: 68 | Loss: 1.9225951587301584 | Accuracy: 0.2996
TRAIN | Epoch: 69 | Loss: 1.9296759722222223 | Accuracy: 0.32635
TEST FOLD 1 | Epoch: 69 | Loss: 1.878706626984127 | Accuracy: 0.3274
TRAIN | Epoch: 70 | Loss: 2.165089087301587 | Accuracy: 0.30123333333333335
TEST FOLD 1 | Epoch: 70 | Loss: 2.130290793650794 | Accuracy: 0.3107
TRAIN | Epoch: 71 | Loss: 2.0327303505291003 | Accuracy: 0.22701666666666667
TEST FOLD 1 | Epoch: 71 | Loss: 2.0573858333333335 | Accuracy: 0.2307
TRAIN | Epoch: 72 | Loss: 2.535328888888889 | Accuracy: 0.309
TEST FOLD 1 | Epoch: 72 | Loss: 2.53568126984127 | Accuracy: 0.3139
TRAIN | Epoch: 73 | Loss: 1.7293963888888888 | Accuracy: 0.25248333333333334
TEST FOLD 1 | Epoch: 73 | Loss: 1.6810219444444447 | Accuracy: 0.2596
TRAIN | Epoch: 74 | Loss: 1.6587887962962964 | Accuracy: 0.38888333333333336
TEST FOLD 1 | Epoch: 74 | Loss: 1.6831187698412697 | Accuracy: 0.3854
TRAIN | Epoch: 75 | Loss: 2.135369411375661 | Accuracy: 0.24668333333333334
TEST FOLD 1 | Epoch: 75 | Loss: 2.1420072619047614 | Accuracy: 0.2464
TRAIN | Epoch: 76 | Loss: 1.8608764484126987 | Accuracy: 0.2503
TEST FOLD 1 | Epoch: 76 | Loss: 1.9023949603174601 | Accuracy: 0.2565
TRAIN | Epoch: 77 | Loss: 1.7869469642857143 | Accuracy: 0.36901666666666666
TEST FOLD 1 | Epoch: 77 | Loss: 1.8179291666666664 | Accuracy: 0.3736
TRAIN | Epoch: 78 | Loss: 2.6630387103174606 | Accuracy: 0.2506333333333333
TEST FOLD 1 | Epoch: 78 | Loss: 2.6443292857142855 | Accuracy: 0.2541
TRAIN | Epoch: 79 | Loss: 2.49318667989418 | Accuracy: 0.20096666666666665
TEST FOLD 1 | Epoch: 79 | Loss: 2.5486118650793648 | Accuracy: 0.2065
TRAIN | Epoch: 80 | Loss: 1.7599037103174604 | Accuracy: 0.22168333333333334
TEST FOLD 1 | Epoch: 80 | Loss: 1.8059132936507936 | Accuracy: 0.2156
TRAIN | Epoch: 81 | Loss: 1.8290078505291008 | Accuracy: 0.36518333333333336
TEST FOLD 1 | Epoch: 81 | Loss: 1.8346887301587302 | Accuracy: 0.3594
TRAIN | Epoch: 82 | Loss: 1.8341185449735447 | Accuracy: 0.33386666666666664
TEST FOLD 1 | Epoch: 82 | Loss: 1.9158111904761908 | Accuracy: 0.338
TRAIN | Epoch: 83 | Loss: 2.026463544973545 | Accuracy: 0.26635
TEST FOLD 1 | Epoch: 83 | Loss: 2.041933015873016 | Accuracy: 0.2656
TRAIN | Epoch: 84 | Loss: 1.394287757936508 | Accuracy: 0.40486666666666665
TEST FOLD 1 | Epoch: 84 | Loss: 1.3891835714285714 | Accuracy: 0.4082
TRAIN | Epoch: 85 | Loss: 1.6620087566137567 | Accuracy: 0.3121833333333333
TEST FOLD 1 | Epoch: 85 | Loss: 1.75049876984127 | Accuracy: 0.3071
TRAIN | Epoch: 86 | Loss: 1.630341593915344 | Accuracy: 0.24255
TEST FOLD 1 | Epoch: 86 | Loss: 1.7036074206349208 | Accuracy: 0.2417
TRAIN | Epoch: 87 | Loss: 1.666967103174603 | Accuracy: 0.22911666666666666
TEST FOLD 1 | Epoch: 87 | Loss: 1.7107457539682538 | Accuracy: 0.2285
TRAIN | Epoch: 88 | Loss: 1.587768425925926 | Accuracy: 0.2351
TEST FOLD 1 | Epoch: 88 | Loss: 1.5716544841269842 | Accuracy: 0.2349
TRAIN | Epoch: 89 | Loss: 1.7960415806878307 | Accuracy: 0.22635
TEST FOLD 1 | Epoch: 89 | Loss: 1.792429880952381 | Accuracy: 0.2274
TRAIN | Epoch: 90 | Loss: 1.491210343915344 | Accuracy: 0.40486666666666665
TEST FOLD 1 | Epoch: 90 | Loss: 1.5461629761904763 | Accuracy: 0.4042
TRAIN | Epoch: 91 | Loss: 1.8356898941798943 | Accuracy: 0.2556333333333333
TEST FOLD 1 | Epoch: 91 | Loss: 1.8548408730158732 | Accuracy: 0.2565
TRAIN | Epoch: 92 | Loss: 1.9091035383597883 | Accuracy: 0.2684
TEST FOLD 1 | Epoch: 92 | Loss: 1.9087434920634923 | Accuracy: 0.2705
TRAIN | Epoch: 93 | Loss: 2.578593306878306 | Accuracy: 0.30555
TEST FOLD 1 | Epoch: 93 | Loss: 2.6293137698412696 | Accuracy: 0.3016
TRAIN | Epoch: 94 | Loss: 1.7623551653439153 | Accuracy: 0.34563333333333335
TEST FOLD 1 | Epoch: 94 | Loss: 1.7858413095238095 | Accuracy: 0.3449
TRAIN | Epoch: 95 | Loss: 2.006995033068783 | Accuracy: 0.2627833333333333
TEST FOLD 1 | Epoch: 95 | Loss: 2.07230373015873 | Accuracy: 0.2552
TRAIN | Epoch: 96 | Loss: 1.9080808531746034 | Accuracy: 0.37093333333333334
TEST FOLD 1 | Epoch: 96 | Loss: 1.9375414682539682 | Accuracy: 0.3768
TRAIN | Epoch: 97 | Loss: 1.3849475462962964 | Accuracy: 0.36145
TEST FOLD 1 | Epoch: 97 | Loss: 1.4276325396825396 | Accuracy: 0.3621
TRAIN | Epoch: 98 | Loss: 1.9857270965608462 | Accuracy: 0.28186666666666665
TEST FOLD 1 | Epoch: 98 | Loss: 2.014354047619048 | Accuracy: 0.274
TRAIN | Epoch: 99 | Loss: 2.490691613756614 | Accuracy: 0.24378333333333332
TEST FOLD 1 | Epoch: 99 | Loss: 2.5661253571428575 | Accuracy: 0.2445
TRAIN | Epoch: 100 | Loss: 1.827646593915344 | Accuracy: 0.28376666666666667
TEST FOLD 1 | Epoch: 100 | Loss: 1.8393099603174603 | Accuracy: 0.2741
Time: 2296.4758214490003 seconds
TRAIN RESULTS
Loss: 1.3849475462962964
Accuracy (%): 36.145
TEST RESULTS
Loss: 1.4276325396825398
Accuracy (%): 36.21
