/usr/local/bin/python3.6 /home/spec/PycharmProjects/NN-Data-Classification/main_example.py
TRAIN | Epoch: 1 | Loss: 14.078384245024017 | Accuracy: 0.06716346153846153
TEST FOLD 1 | Epoch: 16 | Loss: 14.40705026438792 | Accuracy: 0.08163461538461539
TRAIN | Epoch: 17 | Loss: 13.027282285462125 | Accuracy: 0.045168269230769234
TEST FOLD 1 | Epoch: 17 | Loss: 13.305837805553344 | Accuracy: 0.044326923076923076
TRAIN | Epoch: 18 | Loss: 14.537817755234183 | Accuracy: 0.06782051282051282
TEST FOLD 1 | Epoch: 18 | Loss: 14.593245850104674 | Accuracy: 0.06485576923076923
TRAIN | Epoch: 19 | Loss: 14.115606115535734 | Accuracy: 0.04407852564102564
TEST FOLD 1 | Epoch: 19 | Loss: 14.132261394745 | Accuracy: 0.04528846153846154
TRAIN | Epoch: 20 | Loss: 12.975193467988195 | Accuracy: 0.061266025641025644
TEST FOLD 1 | Epoch: 20 | Loss: 12.922723656492321 | Accuracy: 0.06024038461538461
TRAIN | Epoch: 21 | Loss: 14.159364311489604 | Accuracy: 0.048942307692307695
TEST FOLD 1 | Epoch: 21 | Loss: 14.202575354441684 | Accuracy: 0.04985576923076923
TRAIN | Epoch: 22 | Loss: 14.033474183396136 | Accuracy: 0.0810576923076923
TEST FOLD 1 | Epoch: 22 | Loss: 14.02714082685077 | Accuracy: 0.07961538461538462
TRAIN | Epoch: 23 | Loss: 13.591703009185244 | Accuracy: 0.0465625
TEST FOLD 1 | Epoch: 23 | Loss: 13.581431736150385 | Accuracy: 0.04754807692307692
TRAIN | Epoch: 24 | Loss: 14.536395478511693 | Accuracy: 0.05704326923076923
TEST FOLD 1 | Epoch: 24 | Loss: 14.71030504818178 | Accuracy: 0.05764423076923077
TRAIN | Epoch: 25 | Loss: 13.072742186080156 | Accuracy: 0.05194711538461538
TEST FOLD 1 | Epoch: 25 | Loss: 13.16666722839688 | Accuracy: 0.05163461538461538
TRAIN | Epoch: 26 | Loss: 16.303418000418503 | Accuracy: 0.06614583333333333
TEST FOLD 1 | Epoch: 26 | Loss: 16.565829544656136 | Accuracy: 0.06471153846153846
TRAIN | Epoch: 27 | Loss: 12.363766879565423 | Accuracy: 0.06201923076923077
TEST FOLD 1 | Epoch: 27 | Loss: 12.657900203869529 | Accuracy: 0.062259615384615385
TRAIN | Epoch: 28 | Loss: 11.954955676622884 | Accuracy: 0.03216346153846154
TEST FOLD 1 | Epoch: 28 | Loss: 12.029189720128334 | Accuracy: 0.030240384615384617
TRAIN | Epoch: 29 | Loss: 14.928197255458937 | Accuracy: 0.05526442307692308
TEST FOLD 1 | Epoch: 29 | Loss: 14.918005291843443 | Accuracy: 0.05802884615384615
TRAIN | Epoch: 30 | Loss: 13.982343293481534 | Accuracy: 0.055240384615384615
TEST FOLD 1 | Epoch: 30 | Loss: 14.333358160578536 | Accuracy: 0.05480769230769231
TRAIN | Epoch: 31 | Loss: 14.253125972578465 | Accuracy: 0.07387820512820513
TEST FOLD 1 | Epoch: 31 | Loss: 13.973964693365907 | Accuracy: 0.07197115384615385
TRAIN | Epoch: 32 | Loss: 13.881812445156688 | Accuracy: 0.07506410256410256
TEST FOLD 1 | Epoch: 32 | Loss: 13.836803674381013 | Accuracy: 0.07341346153846154
TRAIN | Epoch: 33 | Loss: 14.80117438417597 | Accuracy: 0.07011217948717949
TEST FOLD 1 | Epoch: 33 | Loss: 15.201941179437664 | Accuracy: 0.06826923076923076
TRAIN | Epoch: 34 | Loss: 13.705794371846716 | Accuracy: 0.05899038461538462
TEST FOLD 1 | Epoch: 34 | Loss: 13.573162524888716 | Accuracy: 0.05985576923076923
TRAIN | Epoch: 35 | Loss: 13.620068253092473 | Accuracy: 0.0499198717948718
TEST FOLD 1 | Epoch: 35 | Loss: 13.543338731108244 | Accuracy: 0.050721153846153846
TRAIN | Epoch: 36 | Loss: 14.568786741437881 | Accuracy: 0.05205128205128205
TEST FOLD 1 | Epoch: 36 | Loss: 14.70917063615807 | Accuracy: 0.05216346153846154
TRAIN | Epoch: 37 | Loss: 11.525981819681215 | Accuracy: 0.047059294871794874
TEST FOLD 1 | Epoch: 37 | Loss: 11.473906216060525 | Accuracy: 0.04629807692307692
TRAIN | Epoch: 38 | Loss: 12.4848424187286 | Accuracy: 0.07727564102564102
TEST FOLD 1 | Epoch: 38 | Loss: 12.689310483062119 | Accuracy: 0.07543269230769231
TRAIN | Epoch: 39 | Loss: 13.001297314168236 | Accuracy: 0.05684294871794872
TEST FOLD 1 | Epoch: 39 | Loss: 12.805402963775318 | Accuracy: 0.05778846153846154
TRAIN | Epoch: 40 | Loss: 14.56727788330126 | Accuracy: 0.07568108974358974
TEST FOLD 1 | Epoch: 40 | Loss: 14.65835036825856 | Accuracy: 0.07822115384615384
TRAIN | Epoch: 41 | Loss: 14.274652854201028 | Accuracy: 0.038413461538461535
TEST FOLD 1 | Epoch: 41 | Loss: 14.313927594906085 | Accuracy: 0.040625
TRAIN | Epoch: 42 | Loss: 12.740664461401728 | Accuracy: 0.06244391025641026
TEST FOLD 1 | Epoch: 42 | Loss: 12.792317848437838 | Accuracy: 0.06274038461538461
TRAIN | Epoch: 43 | Loss: 13.001293703960087 | Accuracy: 0.06182692307692308
TEST FOLD 1 | Epoch: 43 | Loss: 12.766462803285945 | Accuracy: 0.059278846153846154
TRAIN | Epoch: 44 | Loss: 13.222104628732664 | Accuracy: 0.04016826923076923
TEST FOLD 1 | Epoch: 44 | Loss: 13.36029384334316 | Accuracy: 0.03995192307692308
TRAIN | Epoch: 45 | Loss: 12.699972393119062 | Accuracy: 0.04987179487179487
TEST FOLD 1 | Epoch: 45 | Loss: 12.774194692739117 | Accuracy: 0.05206730769230769
TRAIN | Epoch: 46 | Loss: 14.118137008423444 | Accuracy: 0.04515224358974359
TEST FOLD 1 | Epoch: 46 | Loss: 14.140547449030814 | Accuracy: 0.04451923076923077
TRAIN | Epoch: 47 | Loss: 13.518063049682413 | Accuracy: 0.06209134615384616
TEST FOLD 1 | Epoch: 47 | Loss: 13.715479422827912 | Accuracy: 0.060528846153846155
TRAIN | Epoch: 48 | Loss: 13.662725477858075 | Accuracy: 0.061426282051282054
TEST FOLD 1 | Epoch: 48 | Loss: 13.406722065481867 | Accuracy: 0.06149038461538461
TRAIN | Epoch: 49 | Loss: 14.96620650077474 | Accuracy: 0.08985576923076923
TEST FOLD 1 | Epoch: 49 | Loss: 15.13248038908039 | Accuracy: 0.0883173076923077
TRAIN | Epoch: 50 | Loss: 14.080166971292066 | Accuracy: 0.043125
TEST FOLD 1 | Epoch: 50 | Loss: 14.010314389108224 | Accuracy: 0.04346153846153846
TRAIN | Epoch: 51 | Loss: 12.579000327657495 | Accuracy: 0.04193108974358974
TEST FOLD 1 | Epoch: 51 | Loss: 12.342827111053792 | Accuracy: 0.04413461538461538
TRAIN | Epoch: 52 | Loss: 13.892543447798344 | Accuracy: 0.0803125
TEST FOLD 1 | Epoch: 52 | Loss: 13.764950629808753 | Accuracy: 0.08317307692307692
TRAIN | Epoch: 53 | Loss: 13.200624874885042 | Accuracy: 0.06166666666666667
TEST FOLD 1 | Epoch: 53 | Loss: 13.246606787363397 | Accuracy: 0.06072115384615385
TRAIN | Epoch: 54 | Loss: 13.753382672718564 | Accuracy: 0.04911858974358974
TEST FOLD 1 | Epoch: 54 | Loss: 13.667902934894885 | Accuracy: 0.04985576923076923
TRAIN | Epoch: 55 | Loss: 14.031339401361121 | Accuracy: 0.10323717948717949
TEST FOLD 1 | Epoch: 55 | Loss: 13.7171663730541 | Accuracy: 0.10711538461538461
TRAIN | Epoch: 56 | Loss: 14.083306151969998 | Accuracy: 0.08001602564102564
TEST FOLD 1 | Epoch: 56 | Loss: 14.40500379559188 | Accuracy: 0.07894230769230769
TRAIN | Epoch: 57 | Loss: 14.05652930850748 | Accuracy: 0.08072916666666667
TEST FOLD 1 | Epoch: 57 | Loss: 14.168246255074935 | Accuracy: 0.08120192307692307
TRAIN | Epoch: 58 | Loss: 12.730903401360377 | Accuracy: 0.07072916666666666
TEST FOLD 1 | Epoch: 58 | Loss: 12.897496110116428 | Accuracy: 0.06990384615384615
TRAIN | Epoch: 59 | Loss: 13.663277027841097 | Accuracy: 0.04060096153846154
TEST FOLD 1 | Epoch: 59 | Loss: 13.932766182304908 | Accuracy: 0.04326923076923077
TRAIN | Epoch: 60 | Loss: 14.058226491163321 | Accuracy: 0.06736378205128205
TEST FOLD 1 | Epoch: 60 | Loss: 13.981546892980754 | Accuracy: 0.06596153846153846
TRAIN | Epoch: 61 | Loss: 12.945370502246558 | Accuracy: 0.06032852564102564
TEST FOLD 1 | Epoch: 61 | Loss: 13.051088403484789 | Accuracy: 0.06057692307692308
TRAIN | Epoch: 62 | Loss: 12.267812360559827 | Accuracy: 0.06560096153846154
TEST FOLD 1 | Epoch: 62 | Loss: 12.337948418245368 | Accuracy: 0.0654326923076923
TRAIN | Epoch: 63 | Loss: 13.27148763704915 | Accuracy: 0.0919951923076923
TEST FOLD 1 | Epoch: 63 | Loss: 13.413213848444116 | Accuracy: 0.09298076923076923
TRAIN | Epoch: 64 | Loss: 14.11740994233421 | Accuracy: 0.08452724358974359
TEST FOLD 1 | Epoch: 64 | Loss: 14.372884419681101 | Accuracy: 0.08538461538461538
TRAIN | Epoch: 65 | Loss: 13.154287736731757 | Accuracy: 0.04457532051282051
TEST FOLD 1 | Epoch: 65 | Loss: 13.350423815839319 | Accuracy: 0.04456730769230769
TRAIN | Epoch: 66 | Loss: 13.399156174529606 | Accuracy: 0.043966346153846154
TEST FOLD 1 | Epoch: 66 | Loss: 13.510052830910762 | Accuracy: 0.04509615384615385
TRAIN | Epoch: 67 | Loss: 13.966368819723987 | Accuracy: 0.0887900641025641
TEST FOLD 1 | Epoch: 67 | Loss: 14.152760459125954 | Accuracy: 0.08879807692307692
TRAIN | Epoch: 68 | Loss: 12.93437690810583 | Accuracy: 0.08184294871794871
TEST FOLD 1 | Epoch: 68 | Loss: 12.829881439969636 | Accuracy: 0.08014423076923077
TRAIN | Epoch: 69 | Loss: 14.50585894602428 | Accuracy: 0.04643429487179487
TEST FOLD 1 | Epoch: 69 | Loss: 14.576424862633273 | Accuracy: 0.046153846153846156
TRAIN | Epoch: 70 | Loss: 12.688977370816582 | Accuracy: 0.0387900641025641
TEST FOLD 1 | Epoch: 70 | Loss: 12.710919484180295 | Accuracy: 0.03572115384615385
TRAIN | Epoch: 71 | Loss: 13.415529483528054 | Accuracy: 0.05242788461538461
TEST FOLD 1 | Epoch: 71 | Loss: 13.397057117520276 | Accuracy: 0.05105769230769231
TRAIN | Epoch: 72 | Loss: 12.111452972267323 | Accuracy: 0.05485576923076923
TEST FOLD 1 | Epoch: 72 | Loss: 12.331024057739024 | Accuracy: 0.05629807692307692
TRAIN | Epoch: 73 | Loss: 13.579686978645986 | Accuracy: 0.04310897435897436
TEST FOLD 1 | Epoch: 73 | Loss: 13.62855977520801 | Accuracy: 0.04264423076923077
TRAIN | Epoch: 74 | Loss: 13.510947130710468 | Accuracy: 0.062275641025641024
TEST FOLD 1 | Epoch: 74 | Loss: 13.356973521728394 | Accuracy: 0.05894230769230769
TRAIN | Epoch: 75 | Loss: 13.235912175822023 | Accuracy: 0.06185897435897436
TEST FOLD 1 | Epoch: 75 | Loss: 13.198135138133539 | Accuracy: 0.062259615384615385
TRAIN | Epoch: 76 | Loss: 13.479585034592839 | Accuracy: 0.051049679487179485
TEST FOLD 1 | Epoch: 76 | Loss: 13.30133396717721 | Accuracy: 0.05048076923076923
TRAIN | Epoch: 77 | Loss: 12.262924858419398 | Accuracy: 0.05310897435897436
TEST FOLD 1 | Epoch: 77 | Loss: 12.22701556214277 | Accuracy: 0.05394230769230769
TRAIN | Epoch: 78 | Loss: 13.191575707331449 | Accuracy: 0.08034455128205129
TEST FOLD 1 | Epoch: 78 | Loss: 13.440663769224962 | Accuracy: 0.08096153846153846
TRAIN | Epoch: 79 | Loss: 13.31947794357581 | Accuracy: 0.03984775641025641
TEST FOLD 1 | Epoch: 79 | Loss: 13.312746515601653 | Accuracy: 0.03822115384615385
TRAIN | Epoch: 80 | Loss: 13.519597079523281 | Accuracy: 0.06391826923076924
TEST FOLD 1 | Epoch: 80 | Loss: 13.590034530475947 | Accuracy: 0.06447115384615384
TRAIN | Epoch: 81 | Loss: 13.608331989014681 | Accuracy: 0.09253205128205128
TEST FOLD 1 | Epoch: 81 | Loss: 13.753927353891617 | Accuracy: 0.09461538461538462
TRAIN | Epoch: 82 | Loss: 12.720825249794297 | Accuracy: 0.04637019230769231
TEST FOLD 1 | Epoch: 82 | Loss: 12.513268457904585 | Accuracy: 0.04798076923076923
TRAIN | Epoch: 83 | Loss: 15.314861451478318 | Accuracy: 0.04300480769230769
TEST FOLD 1 | Epoch: 83 | Loss: 15.136439195900012 | Accuracy: 0.04201923076923077
TRAIN | Epoch: 84 | Loss: 14.296451693750535 | Accuracy: 0.05641826923076923
TEST FOLD 1 | Epoch: 84 | Loss: 14.371482537081802 | Accuracy: 0.05735576923076923
TRAIN | Epoch: 85 | Loss: 13.731085777758373 | Accuracy: 0.0597275641025641
TEST FOLD 1 | Epoch: 85 | Loss: 14.00782856911385 | Accuracy: 0.05836538461538462
TRAIN | Epoch: 86 | Loss: 12.119304206725152 | Accuracy: 0.06103365384615385
TEST FOLD 1 | Epoch: 86 | Loss: 11.966406644909915 | Accuracy: 0.060432692307692305
TRAIN | Epoch: 87 | Loss: 13.421517328023192 | Accuracy: 0.08373397435897435
TEST FOLD 1 | Epoch: 87 | Loss: 13.370375952139705 | Accuracy: 0.08451923076923076
TRAIN | Epoch: 88 | Loss: 13.479543721085777 | Accuracy: 0.042083333333333334
TEST FOLD 1 | Epoch: 88 | Loss: 13.476506777764929 | Accuracy: 0.041442307692307695
TRAIN | Epoch: 89 | Loss: 12.988317177107898 | Accuracy: 0.06709134615384615
TEST FOLD 1 | Epoch: 89 | Loss: 12.904342902563906 | Accuracy: 0.0675
TRAIN | Epoch: 90 | Loss: 13.06029150261911 | Accuracy: 0.05363782051282051
TEST FOLD 1 | Epoch: 90 | Loss: 13.125459182272389 | Accuracy: 0.053509615384615385
TRAIN | Epoch: 91 | Loss: 12.444810489658792 | Accuracy: 0.05313301282051282
TEST FOLD 1 | Epoch: 91 | Loss: 12.24337491480945 | Accuracy: 0.054086538461538464
TRAIN | Epoch: 92 | Loss: 13.64880738869117 | Accuracy: 0.06376602564102564
TEST FOLD 1 | Epoch: 92 | Loss: 13.76032867332818 | Accuracy: 0.06125
TRAIN | Epoch: 93 | Loss: 14.176931070523475 | Accuracy: 0.05684294871794872
TEST FOLD 1 | Epoch: 93 | Loss: 14.153123699657186 | Accuracy: 0.055336538461538465
TRAIN | Epoch: 94 | Loss: 13.810109109211853 | Accuracy: 0.04734775641025641
TEST FOLD 1 | Epoch: 94 | Loss: 13.927373276301394 | Accuracy: 0.04533653846153846
TRAIN | Epoch: 95 | Loss: 12.992922249213601 | Accuracy: 0.04357371794871795
TEST FOLD 1 | Epoch: 95 | Loss: 12.913192496987776 | Accuracy: 0.04269230769230769
TRAIN | Epoch: 96 | Loss: 13.502663268322406 | Accuracy: 0.08048878205128206
TEST FOLD 1 | Epoch: 96 | Loss: 13.479692792576193 | Accuracy: 0.07788461538461539
TRAIN | Epoch: 97 | Loss: 13.35357510777634 | Accuracy: 0.05489583333333333
TEST FOLD 1 | Epoch: 97 | Loss: 13.345189077338935 | Accuracy: 0.05485576923076923
TRAIN | Epoch: 98 | Loss: 14.63434433580217 | Accuracy: 0.039407051282051284
TEST FOLD 1 | Epoch: 98 | Loss: 14.595143662274666 | Accuracy: 0.03995192307692308
TRAIN | Epoch: 99 | Loss: 13.279597541921843 | Accuracy: 0.05627403846153846
TEST FOLD 1 | Epoch: 99 | Loss: 13.166086277766183 | Accuracy: 0.06
TRAIN | Epoch: 100 | Loss: 13.170476306686643 | Accuracy: 0.061001602564102565
TEST FOLD 1 | Epoch: 100 | Loss: 13.175448689726906 | Accuracy: 0.05975961538461538
Time: 5285.183616038 seconds
TRAIN RESULTS
Loss: 13.170476306686643
Accuracy (%): 6.100160256410256
TEST RESULTS
Loss: 13.175448689726906
Accuracy (%): 5.975961538461538
